Outcome,Treatment,IV1,IV2
0.07934104111139062,0,0,1
2.4182002745750903,1,1,1
5.072741832664949,1,1,1
0.9080547577433069,0,0,0
0.27889845408472225,0,0,1
1.3078537820502893,0,0,1
5.08748808896848,1,1,0
0.4196324374739799,0,0,1
5.8626431952737885,1,1,1
0.28332611269746605,0,0,0
1.4922284831598898,0,0,0
4.2325372237687,1,1,0
3.991996378075035,1,1,1
0.903135247210443,0,1,0
5.147715402918233,1,1,0
2.6701760245597415,1,0,1
3.5993606911207374,1,0,1
0.12411173533600245,0,0,0
4.5157367185719846,1,1,1
0.1539118857521562,0,0,1
2.127467868067406,1,0,1
0.8347384928956634,0,0,1
0.9236643368523026,0,0,1
2.7356627609429833,1,0,1
5.914037330842371,1,1,1
0.3047809012913385,0,0,0
3.5228566868245115,1,0,1
1.3550881884251014,0,0,0
2.782716287998393,1,1,1
5.2841741147658645,1,1,0
3.629876679353776,1,0,1
-0.4462404658245389,0,0,0
0.7931119094697653,0,0,1
0.49055069883544944,0,0,1
3.443789623331198,1,0,1
4.576265611214497,1,1,0
1.052807679757891,0,0,0
1.961270842448727,1,1,1
0.6728279622976167,0,0,1
1.168622350168594,0,1,0
2.5025990376088045,0,1,0
2.4272655323569166,0,0,0
-0.3722824045365312,0,0,0
1.4553007027831206,0,1,1
1.8467683647371804,0,1,0
0.576356798299266,0,0,1
1.2201184879190603,0,0,0
2.299433175007813,0,0,0
0.8918669094441383,0,0,1
0.004460441871632859,0,0,1
-0.2621050993408676,0,0,1
4.069068841189934,1,1,1
0.8422798392553594,0,0,1
2.1375191835839544,0,0,1
1.0635179883384098,0,0,0
4.429587746414957,1,1,1
-0.5963043543489399,0,0,1
0.8830364295112731,0,0,0
0.43389038002763247,0,0,0
4.5825261520773495,1,1,1
2.3082861702422295,0,1,0
1.0899089192209774,0,0,0
0.5065930816183514,0,0,0
2.16600338260467,1,0,1
0.24849826970635083,0,0,1
-0.11342985723546334,0,0,1
-0.01074832314716001,0,0,0
3.044087755097337,1,1,1
-0.15589676824161142,0,0,1
1.2344048431156982,0,0,1
3.173128717107815,1,1,0
0.2985227778737256,0,0,1
3.981841305640427,1,1,1
1.7545537209736033,0,1,0
2.1735614254978417,0,0,0
1.383573342336183,0,0,0
4.933485327141131,1,1,1
1.4140806500019365,0,0,1
5.263424476783513,1,1,1
4.009291083371457,1,1,1
0.7831544993154457,0,0,1
0.7627771381645787,0,0,0
4.63502777629591,1,1,1
0.2016555484426265,0,0,1
1.9182709213161278,0,1,0
2.3307452461396045,1,0,1
4.032521904775061,1,1,0
2.1265017438110756,0,0,0
2.330609524870765,0,1,0
4.106476924790569,1,1,0
4.061493630903039,1,1,1
5.1757656575037725,1,1,1
3.572869951656835,1,0,1
1.4440674212798992,0,1,1
1.676024501467853,0,0,1
-0.20647550208003324,0,0,0
2.203516285803242,0,1,0
2.9473647735855932,0,0,0
-0.24949109898998412,0,0,1
3.1752663557222944,1,0,1
6.421495557247928,1,1,0
3.2090158901773194,1,0,1
4.929977995662274,1,1,1
4.709237435932222,1,1,1
4.792727137125128,1,1,0
0.9248295634816388,0,0,1
-0.44135734164331225,0,0,0
3.4865500508322165,1,1,1
0.10591238963201915,0,0,0
1.8766664463245588,0,1,0
0.2633416452247527,0,0,1
4.85465062739474,1,1,1
4.04300289030793,1,1,1
3.287746946247257,1,1,1
3.5728975203228077,1,1,1
2.84968107921166,0,0,0
0.6570420776138306,0,0,0
-0.37682179697882967,0,0,1
0.7654666329913213,0,0,1
0.5077116323727243,0,0,1
3.550219758719364,1,0,1
0.7218950732531861,0,0,0
-0.023397057016719458,0,0,1
-0.6589658198437225,0,0,0
5.085106010935427,1,1,0
5.592677962559278,1,1,1
3.5720959141245583,1,1,0
0.13728969402899172,0,0,0
2.1470712546786643,0,0,0
3.5785129801868782,1,0,1
1.3736564545175907,0,1,0
2.817857524968897,1,0,1
0.8906800771775712,0,0,1
4.514559613166749,1,1,1
1.705168075840817,0,1,1
4.74810875735553,1,1,0
0.20455427786509148,0,0,0
1.0424069551764261,0,0,0
0.8403939378351103,0,0,0
4.26705375702201,1,1,1
0.9048590806453287,0,0,0
5.142955538091707,1,0,0
1.3234036992844038,0,1,0
3.197156238739564,1,1,1
0.304299527942826,0,0,0
1.2124775097915177,0,1,1
5.9572050643982495,1,1,1
1.1975825133777982,0,0,1
0.45423850282926265,0,0,1
0.7923657197452352,0,0,1
0.010421546636968482,0,0,1
1.1197636611272923,0,0,0
5.127089306480447,1,0,1
0.8359853523018144,0,0,0
0.6177553601375495,0,0,1
-0.5616968603706154,0,0,1
5.304871118907473,1,0,0
3.0564238038674105,1,1,1
1.8472517571766862,0,0,1
4.525670027978183,1,1,0
3.70435681529936,1,1,0
3.1731958053037745,0,0,0
1.7840970357418633,1,0,1
3.95941436604932,1,1,1
4.839770867291458,1,1,0
0.1101443727334443,0,0,1
-0.3669373977104015,0,0,0
1.0540589672944232,0,0,1
3.829682540411591,1,0,1
0.49094501270332613,0,0,0
0.5024892370139042,0,0,0
4.17736342751635,1,0,1
4.731491917692416,1,1,1
2.5236692928917184,1,1,0
3.7949904336756024,1,1,0
2.1002992975146815,0,1,0
1.197779467734596,0,0,1
5.747397411453431,1,1,1
4.571291415489169,1,1,0
3.4499433030138307,1,1,1
0.7254572943535658,0,0,0
1.8479314633270072,1,1,1
-0.1714073633206113,0,0,0
0.23065015374856873,0,0,0
4.183327857975465,1,1,1
0.2610143309550232,0,0,0
2.6466509355917855,0,1,0
4.58811637575093,1,1,1
4.9853251383456385,1,1,1
4.07883368115702,1,1,0
3.918640978888749,1,1,1
3.6045342987771276,1,1,1
0.5919859570137433,0,0,1
5.650552453563731,1,1,0
0.11185431524311909,0,0,1
4.295296720647549,1,0,1
0.7094338533915606,0,0,1
4.896708512738354,1,1,1
3.4475681471994974,1,0,0
0.0040961288557896935,0,0,0
6.623384041705087,1,1,1
1.4634033210142718,0,1,0
2.188905134826783,1,1,1
0.8892985720460108,0,0,1
0.10757262273589008,0,0,1
0.6575452789353146,0,1,0
0.5774255843308816,0,0,1
4.437650188151838,1,1,0
0.4007705758480034,0,0,1
-0.09465682232767414,0,0,1
2.9461236729752067,1,0,0
3.4435162663829475,1,0,1
1.9102934781071457,0,0,0
-0.32914572209957044,0,0,0
-0.002983294482760468,0,0,0
5.189368130983116,1,1,0
0.8278719373243728,0,0,0
2.0776723774240775,0,1,0
1.3622127774365342,0,1,1
2.7862460241759583,0,0,0
0.9220751678265391,0,0,1
5.335703494593363,1,1,0
2.0574749328417865,0,0,1
2.8822757562624215,1,0,1
0.44523293365174554,0,0,1
3.3214393562491797,1,0,1
2.9054900971551616,1,1,1
0.4119861272986176,0,0,0
3.79757972600782,1,1,1
1.4248288575947874,0,1,0
1.1786937615141369,0,0,0
2.4672940004676724,1,1,1
4.308671388004525,1,1,0
4.873587880395686,1,1,1
0.3883414830397329,0,0,1
0.6221358931136148,0,0,1
-0.18896518054482464,0,0,1
1.6601668196180916,0,0,0
-0.46818634332695824,0,0,0
-0.14149805400240983,0,0,1
5.443639545882606,1,1,0
2.606679903441533,1,1,1
3.44618837660866,1,0,1
1.1662844986652827,0,0,0
4.397759642323501,1,1,0
1.4675609282471473,0,0,0
0.45854902254999325,0,0,0
-0.8462022240572163,0,0,0
0.6903284492346464,0,0,0
3.9914492239442243,1,1,0
3.0924455313727433,1,0,0
1.8794671742387699,0,0,0
4.4156084130595055,1,1,1
-0.03479064598939424,0,0,0
0.10681149235859283,0,0,1
1.734724404947226,0,1,0
1.3611687792478397,0,0,0
0.13609101353856917,0,0,1
4.699506873298455,1,1,1
1.468463295964401,0,0,1
2.5224028057823378,0,0,0
3.555243052717927,1,1,1
3.365431359903882,1,0,1
0.6362024923386376,0,0,0
5.958827591862278,1,1,0
0.7206650191992295,0,0,1
1.4380986470445174,0,0,0
5.163907645600865,1,1,0
4.1249617815438775,1,0,0
2.10953219361501,0,1,1
0.7572906321349955,0,0,1
-0.32762618168506613,0,0,0
5.160691806425952,1,1,1
3.6048349657139576,1,0,0
-0.5622165376812538,0,0,1
0.4313952555068601,0,0,1
0.11544358015216785,0,0,1
0.4403433589543031,0,0,0
0.3625590112325831,0,0,1
1.0329368127124958,0,0,0
1.391322832996441,0,1,0
2.119337375876073,1,1,1
-0.04763923737899528,0,0,0
0.05967963102283613,0,0,0
4.053747357673959,1,1,1
3.975826900743691,1,1,0
3.231518551327622,1,1,1
0.6916248376548801,0,0,1
5.066221259824362,1,1,1
4.203643297092277,1,1,1
1.3295615340275804,1,0,1
0.4862025931309758,0,0,0
2.5843380431364955,1,1,1
0.6509091083425962,0,0,0
3.242286786561237,1,1,1
5.389219435516221,1,1,1
2.1867669594907206,1,0,1
1.5589653271374329,0,0,0
-0.35845423015880556,0,0,0
1.5897688346794507,0,0,0
1.4807313878371193,0,1,1
0.7086820619340475,0,0,0
3.4307816424342126,1,1,1
1.2322329102674439,0,0,1
3.6925182360385636,1,1,1
3.7918792538091317,1,0,1
3.3838055459086824,1,0,0
0.46679662789748044,0,0,1
2.097748585672276,0,1,0
0.7273991039673102,0,0,0
0.9303337837345935,0,0,0
1.5131363907190805,0,1,0
0.4624860851803245,0,0,1
0.11899010613585326,0,0,0
4.827869930001712,1,1,0
0.6924869405686503,0,0,1
4.561295030610571,1,0,1
2.3737483569345534,1,1,1
0.36705018226919917,0,0,0
4.913884092250143,1,1,1
2.037628311881271,0,1,0
4.972990785051232,1,1,0
0.040587100787921715,0,0,0
5.0638702475469906,1,1,1
1.2582234807366637,0,1,1
0.12355530323895547,0,0,1
2.1108508653235267,1,1,1
1.562054407116254,0,0,0
-0.26392422143071603,0,0,1
5.52462621948934,1,1,1
1.9183032914934923,0,0,0
4.938085079075416,1,1,0
1.1958453385701717,0,1,1
5.649871973316575,1,1,0
3.898446512392476,1,0,1
4.320187200577271,1,1,1
0.6799594577426966,0,0,0
0.3456380402151473,0,0,1
1.4759519183247152,0,1,0
-0.43643773426005167,0,0,0
5.601400229013135,1,1,0
0.2817400599888897,0,0,0
3.2902306471642047,1,0,0
5.119441055006903,1,1,1
0.458042970991946,0,0,1
2.4194941755507173,1,0,1
4.6926374952288965,1,1,1
1.300025671016764,0,1,0
2.3871678371847014,1,0,1
4.508959149184012,1,0,1
2.2338015664964193,0,0,1
5.832746003541686,1,1,0
0.42378816598099733,0,0,1
0.585229103373647,0,0,1
0.67258108925015,0,0,0
4.73620167330947,1,1,0
-0.40365536419811254,0,0,0
0.17438427349980581,0,0,1
3.4223328573826826,1,1,1
-0.04300148958123817,0,0,1
1.5039682455762111,0,1,1
0.8688012282925631,0,1,1
3.647834065899116,1,1,1
5.468371890199588,1,1,1
5.897690850258979,1,1,1
5.337967860221114,1,1,1
2.379568684514869,0,0,0
-0.24170335931957626,0,0,1
4.685460982984349,1,1,0
3.0064332713228312,1,1,1
4.738406451966892,1,1,1
3.0393804654240193,1,0,1
3.891441232351481,1,1,0
3.1987557306577075,0,0,0
4.420957828654458,1,1,1
4.309817747385548,1,1,0
0.7223573525825816,0,0,1
2.4745068054259076,1,1,1
0.3043915633641261,0,0,1
-0.17103814711599247,0,0,1
1.6810665526768114,0,0,0
-0.042499068874795765,0,0,1
1.9528589553096052,0,1,0
4.504028363022671,1,1,0
0.6329827575036926,0,0,0
0.3203189887320268,0,0,1
3.799451330152681,1,1,0
3.8922580651389787,1,1,0
0.2534395050590878,0,0,1
0.34106632997789776,0,0,0
4.553749290868387,1,1,1
3.8443976826535695,1,0,0
1.1647684842463633,0,1,0
1.2704783868202887,0,1,0
0.4681097978436945,0,0,0
5.973962300051807,1,1,1
0.5824521582050594,0,0,0
0.7323587938059704,0,0,0
2.198896806294364,0,0,0
3.6957586986852444,1,1,0
2.2725250119552287,0,0,0
5.329809752139747,1,1,1
5.088828970746307,1,1,1
2.0079152196689183,0,1,0
-0.1684065446882182,0,0,0
4.9399661127046155,1,1,0
0.2943233035917689,0,0,1
2.072978500990223,0,0,0
2.6084996488013594,1,0,1
4.019653067490967,1,1,1
3.574008626407479,1,1,1
0.8815346756135418,0,0,1
0.2973356490574934,0,0,0
4.214220214365724,1,1,1
1.511982127557511,0,1,0
-0.05517834450497061,0,0,1
4.655856196043893,1,1,1
0.06420171807026204,0,0,1
0.7729381054871421,0,0,1
2.1175538825359883,0,0,0
1.5502408709409368,0,0,1
0.6282047120979847,0,0,0
1.9845594487662863,0,1,1
5.095959438553752,1,1,0
0.6050877386153399,0,1,0
2.598718456586151,1,1,1
0.0651173092143203,0,0,1
3.840428285054851,1,1,0
3.1403586668101617,1,0,1
0.8562697807943729,0,0,1
4.770810211947291,1,1,0
0.6167214234815201,0,0,0
4.8942936889901025,1,1,0
0.4990070479783415,0,0,0
1.8415837122687633,1,0,1
4.425460124382231,1,1,1
1.8369932288423607,0,0,0
0.7335125310902797,0,0,1
0.7658676099570791,0,0,0
4.935316097989261,1,1,1
1.371379862697264,0,0,0
4.370674431851953,1,1,0
-0.18939983136390814,0,0,1
0.6339536925675927,0,0,0
0.6071656536308135,0,0,0
-0.044996636748239394,0,0,0
4.873248346964069,1,0,1
5.0570247237663875,1,1,1
0.9172634811216654,0,0,0
4.548426825488841,1,1,0
2.9091730456721394,1,1,0
0.6670122980104047,0,0,1
-0.17815436330347112,0,0,0
5.014230642481411,1,1,0
3.2299439657343005,1,0,1
5.370473713329653,1,1,0
4.591121602323661,1,1,1
3.941650446346478,1,1,0
3.634665064220199,1,1,1
0.7940731654601492,0,0,1
5.105639092682947,1,1,0
4.23842522696237,1,1,1
-0.08361707099664295,0,0,0
3.35560903595583,1,1,1
0.5712680116658986,0,0,1
5.528298979620782,1,1,0
1.1259740379319403,0,1,0
0.6137140805257871,0,0,1
0.6599140856204255,0,0,1
0.8560287511094014,0,0,0
4.673087967408518,1,1,1
0.0024278981662571586,0,0,1
1.0604568187036696,0,0,1
-0.13048167233803254,0,0,0
4.457635301721115,1,1,1
6.196342599809725,1,1,0
4.026872013071084,1,1,1
3.6602125927613574,1,0,1
5.810509224164462,1,1,1
5.471993130126624,1,1,0
1.1245043863867972,0,0,1
3.7449082410096386,1,1,0
0.8763738911874077,0,0,1
0.20280870144644608,0,0,1
-0.20271618773760625,0,0,1
3.702826098181706,1,1,1
-0.2998676443132527,0,0,0
0.2464063817642586,0,0,0
4.3613618753100845,1,1,1
0.2941282681787931,0,0,1
0.40196646946103953,0,0,0
4.105117360124403,1,1,1
2.5537683569545098,1,1,1
5.029463035053224,1,1,0
4.071470047471516,1,1,1
5.136099472199333,1,1,0
1.2729609328410414,0,1,1
0.44738146329273504,0,0,0
1.5511167452830212,0,0,1
0.9619683329080775,0,0,0
3.4793586707386357,1,1,0
3.270038136302761,1,1,1
0.8090404284205084,0,0,1
4.840940018507831,1,1,0
1.632532798772183,0,1,1
0.32849464577895465,0,0,0
0.24954024947668654,0,0,0
4.415600305091015,1,1,0
0.7282248531364041,0,0,0
3.2635536739019333,1,1,0
1.2654758153056997,0,0,0
1.106354576608762,0,0,1
4.236340357625089,1,1,0
0.2567291787954367,0,0,0
0.5765539080989579,0,0,1
0.14754302714171882,0,0,1
4.889724314890603,1,1,0
0.37919494679636756,0,0,1
2.2557640596011197,0,1,0
2.5779254244756054,1,0,1
5.511863944828195,1,1,1
5.089122131735518,1,1,1
0.6604463182968039,0,0,0
0.6151722938331701,0,0,0
4.389922611241685,1,1,1
0.5616996538128806,0,0,1
5.868290525791794,1,1,1
4.59687754991633,1,1,1
5.246275993865584,1,1,0
0.20423485507068967,0,0,1
0.8763312568841473,0,0,0
0.8689384886809747,0,0,0
1.7066723411160825,0,1,0
-0.23538952347422215,0,0,0
4.4571541484293045,1,1,1
0.5901281135716554,0,0,0
0.19442737972178978,0,0,0
2.9268860956993916,0,1,1
4.210634577125823,1,1,0
1.8434077915032971,0,1,1
2.920013356983506,0,1,0
0.7487895275208643,0,0,1
1.1899133545576444,0,0,0
4.71339718474947,1,1,0
0.9275321511102484,0,0,1
1.5002008508456006,0,0,0
2.1984173277310237,1,1,1
0.8008533013271588,0,0,0
2.991009908816069,1,0,1
0.18449585498698595,0,0,1
0.6628268133076365,0,1,0
3.9613548098491274,0,1,0
2.8717553949422894,0,1,0
4.0186355064323465,1,1,1
1.6379480900242531,0,0,0
4.726862075819325,1,1,1
2.9809228897704187,1,0,1
5.155880074663449,1,1,0
0.1615882456386032,0,0,0
-0.2270514994812407,0,0,0
0.7494784926343195,0,0,0
4.606624660377495,1,1,1
1.2520925814038741,0,0,0
0.42466634010121124,0,0,1
5.7853773106096344,1,1,1
4.947130987437632,1,0,1
3.751800071753844,1,1,1
-0.5835284674483217,0,0,0
0.5755543734587422,0,0,0
4.566535001776943,1,1,1
4.228721825955057,1,1,0
0.6162220621151389,0,1,0
0.08192669978071632,0,0,1
2.206866584117831,1,0,0
4.690672675089539,1,1,0
5.406290716904992,1,1,1
0.33071945870098896,0,0,1
4.52603260422069,1,1,0
0.7830867413363299,0,0,0
0.2814300753302028,0,0,0
3.7521298762160202,1,1,1
1.8775181745683052,0,1,1
1.7966706266240604,0,0,0
4.12851602400295,1,1,0
4.093498429495256,1,1,0
0.4656352074826731,0,0,1
5.167629395576297,1,1,1
4.045023701010642,1,1,0
2.7827273835686857,1,1,1
1.0110582705996587,0,0,0
3.7873724832574314,1,0,0
5.665509173367513,1,1,1
0.6717889980072236,0,0,0
0.7274255900660207,0,0,0
2.4179407130232518,1,1,1
5.242763843078,1,1,1
1.115509208331907,0,1,0
4.79641470495326,1,1,1
5.071777018481896,1,1,0
4.4566111966720285,1,1,1
2.07233165589753,0,0,1
-0.0018129589389793144,0,0,1
0.7984255777336148,0,0,1
1.7285734546914981,0,1,0
5.761883070090122,1,1,0
5.059947429550255,1,1,0
0.7176896403998063,0,0,0
-0.3546405385626938,0,0,0
0.7621513823014687,0,1,0
1.5372325647673344,0,0,0
4.4758055967311705,1,1,1
5.13234267812024,1,1,1
0.09894838066640022,0,0,1
3.8052922654028607,1,1,1
5.556068914143081,1,1,1
1.2253772933847136,0,0,1
-0.38488064595681126,0,0,1
3.4724874969980797,1,1,1
0.010685366610924896,0,0,0
1.195255264204529,0,0,1
3.754749739817895,1,1,0
4.67724039435114,1,1,0
4.795956100418335,1,1,0
0.8051328015544077,0,0,0
2.0564400880339306,1,1,1
0.03250697109015538,0,0,1
1.4858594590764742,0,1,0
3.2991752294351735,1,1,1
4.188923500103705,1,1,1
4.739411563407234,1,1,1
4.020463130160211,1,0,1
0.025093754494878107,0,0,1
3.098387868850055,1,0,0
4.655847917451471,1,1,0
4.809877122103783,1,1,0
4.181210579999295,1,0,0
3.8491264123255386,1,1,1
4.595934066390765,1,1,0
3.0639925954668676,1,1,0
1.1025201852086197,0,0,1
5.1303533669938615,1,1,1
2.6928626222247085,1,1,1
1.6219270642892754,0,1,1
3.790213364732084,1,1,1
0.8025759858347408,0,0,0
1.1340604677544779,0,0,1
1.4541347153303734,0,0,0
-0.12807681144631033,0,0,1
0.9431396521969716,1,0,1
2.5649384387416223,1,1,1
1.1971052250501537,0,0,1
0.1968250267103679,0,0,0
3.5313473037098566,1,1,1
0.6101257321234517,0,0,1
4.185593911131763,1,1,0
4.282341550333042,1,1,1
2.168870382554617,0,0,0
2.5864934919772393,1,0,1
-0.708084755926933,0,0,0
2.4537985154797104,1,1,1
0.7062005966110056,0,1,1
0.6207788432496052,0,0,1
1.014844144802494,0,1,0
5.1176288110440815,1,1,0
3.133562078167299,1,0,1
3.9708355868496157,1,0,1
4.4136630904638885,1,1,0
3.5562709425615053,1,1,1
2.8418251136271016,1,0,1
1.8932587511601888,0,1,0
0.49979794051618864,0,0,0
4.856020105106433,1,1,0
2.632017885965011,1,1,1
-0.08194071542617004,0,0,0
0.7273901324435342,0,0,1
5.338622943703909,1,1,0
2.556707399164577,1,1,1
4.278271179023917,1,1,0
1.314178401802988,0,1,1
0.05026253940048875,0,0,0
0.7218258505390723,0,0,1
5.0258904243313225,1,1,1
0.15580140887645666,0,0,0
3.356212330519621,1,1,0
4.847586497145705,1,1,0
1.6451869161889698,0,0,0
5.054005071235906,1,1,1
1.6018404510831292,0,1,1
3.985269324906333,1,0,1
5.139287851398056,1,0,1
4.099631964238586,1,1,1
0.15979359610203325,0,0,0
3.783926348638853,1,1,1
5.294265565608361,1,1,0
3.430969213561628,1,1,0
1.9064912475116835,0,1,0
2.1446878071405804,0,1,0
2.520367274476839,1,0,1
4.304498402742503,1,1,0
4.696462751696258,1,1,1
6.133021966784243,1,1,0
5.8912454565370345,1,1,1
1.3315817542055852,0,0,0
0.16359360924442073,0,0,0
0.7810065242826845,0,1,1
4.080153128197114,1,1,0
1.0483406928076258,0,0,0
3.7108588854711435,1,1,0
0.7666222785970416,0,0,1
1.505551181979689,0,1,0
3.9709139918865537,1,1,0
6.358806858275947,1,1,1
2.2307427062885887,1,1,1
0.2024810062667593,0,0,0
1.8724944160206096,0,1,0
4.40927022227663,1,1,1
-0.39646593225817356,0,0,0
2.6924278679544997,1,0,1
2.4758212843683296,1,1,1
3.3320968193556917,1,0,0
3.3190610837900407,1,0,1
3.062983540914498,1,1,1
0.924731043282866,0,0,1
1.0759858424996762,0,0,0
0.3251395080758437,0,0,0
2.8942948662289067,0,1,0
3.107254576898397,1,1,0
4.434791882922978,1,1,0
5.439868111471181,1,1,0
1.4506839996283676,0,0,0
4.6296444962266445,1,1,1
0.6338902885814485,0,0,1
-0.17536027838289975,0,0,0
4.940385474848664,1,1,0
1.5823441388416957,1,1,1
0.9918731869622732,0,0,0
6.7400732313453835,1,1,0
0.10559667734093076,0,0,0
0.06660225066921949,0,0,0
2.5308863284292915,0,0,0
5.187722284997985,1,1,0
-0.033677604629835545,0,0,0
0.21058332268705493,0,0,1
3.594453103608056,1,1,1
4.780659643599297,1,1,0
3.963015759722518,1,0,0
4.073220528600068,1,1,0
2.347754747530092,1,1,1
1.0116285622349896,0,0,1
3.101358083511427,1,1,1
0.574312560877393,0,0,1
0.007904828957269405,0,0,0
1.410761590426863,0,0,0
1.581735009072596,0,0,0
4.384338470469029,1,1,1
3.5674913256794993,1,1,0
0.2791506741690083,0,0,0
0.60140314673675,0,0,1
-0.6055150301326405,0,0,1
4.612658372110941,1,1,0
1.0770265005559552,0,0,0
4.155515170491135,1,1,1
2.03267259208311,0,1,0
0.7879901255520317,0,0,0
0.38490169891374404,0,0,0
4.010949273285777,1,1,0
1.208443453874491,0,0,1
4.092285096799285,1,1,1
3.5142691551840275,1,1,1
-0.14257947423104528,0,0,1
0.4546050245561577,0,0,0
0.26600800076537656,0,0,0
1.2702179840358052,0,0,1
0.7962083842350091,0,0,1
0.4582924753553036,0,0,1
4.233470787561756,1,1,0
5.3264977647261205,1,1,0
4.431457858692052,1,1,0
2.5995886788147895,0,0,0
5.441869460709692,1,1,0
3.2483533823007362,1,0,0
4.493446911826455,1,1,0
4.337624275837599,1,1,1
-0.6020826820330136,0,0,0
4.871839054818988,1,1,1
3.2845077532039277,1,0,0
3.6724064820302895,1,1,1
3.5078525683017867,1,0,1
3.996042702349694,1,1,1
3.964242209662161,1,0,1
4.198759339459821,1,1,1
3.597939735483161,1,0,0
0.5222092008990814,0,0,0
-0.1099160279709786,0,0,1
1.088444947559494,0,1,0
0.6332798801541171,0,0,0
1.4885271310415882,0,1,0
0.7461228047160767,0,0,0
1.4762963565976075,0,0,0
1.039738424142452,0,1,0
4.846540315220417,1,1,1
1.9800945983315166,0,1,0
4.233763844176369,1,1,1
4.67713794442935,1,1,0
2.554308558867943,1,0,1
4.678805080054815,1,1,0
1.7574489561397253,0,0,1
1.3425558990393458,0,1,0
4.630752793239161,1,1,1
0.687096161458705,0,1,1
1.0228972705211283,0,0,0
0.17363176723135051,0,0,0
3.6949869268578923,1,0,1
2.9905669607448986,0,1,0
5.058559206247251,1,1,1
5.258292791627175,1,1,0
-0.24854066328154262,0,0,1
2.639652222782653,0,1,0
3.4091078654699905,1,0,1
-0.40529211796277287,0,0,1
2.929533030184932,0,1,0
0.3770553430634771,0,0,0
3.855490450413075,1,0,1
1.8544978958639362,1,0,1
4.0920051445112176,1,1,0
0.7253881463034147,0,0,0
0.10449466888968734,0,0,0
0.27036888688393457,0,0,0
-0.09683466013375097,0,0,0
0.6308290486565339,0,0,0
3.8710957119302396,1,1,1
4.070255020595705,1,1,0
0.14328708695412284,0,1,1
2.0711394148966926,0,1,0
-0.28847308610278216,0,0,1
2.0520265856623316,0,1,1
-0.010778750090559563,0,0,1
2.4462721896132726,0,0,0
2.4629263940264043,1,1,0
-0.22295515098846352,0,0,0
-0.390075577483567,0,0,0
2.1367499867031152,0,1,1
1.7167178063720718,0,1,1
5.191315298513069,1,1,1
0.5229591524318086,0,0,0
1.6666059302556593,0,0,0
5.531836608893138,1,1,0
0.6581783915511988,0,0,0
3.133626768299116,1,0,1
4.647743148510901,1,1,0
1.9070611916969025,0,0,0
0.09915219899773406,0,0,1
1.4495941933741525,0,1,0
1.6454112376280232,0,1,1
2.5572564248871448,1,1,1
1.4140743404166725,0,1,1
5.074133108834889,1,1,0
3.017529044207587,0,0,1
5.42394213531362,1,1,0
-0.0461570164655391,0,0,0
4.284472787994709,1,1,1
5.47664235095495,1,1,1
-0.23987711119044952,0,0,1
1.1051552092971542,0,1,0
0.06645478842169639,0,0,1
1.1751902365574254,0,0,0
4.636487067219628,1,1,1
1.3044723489076184,0,1,0
2.530370882726697,1,1,1
1.0209498684015474,0,0,0
1.8185064209034658,1,0,1
-0.6205150172810319,0,0,1
0.44270509029271476,0,0,1
0.6516723575862975,0,0,1
2.51904386264356,1,0,1
3.0108480098938517,1,0,0
5.291238558378765,1,1,1
4.485352447734055,1,1,1
1.3480644545147675,0,1,0
0.6575329919443912,0,0,0
4.4825240430424955,1,1,1
3.55698401361308,1,1,1
-0.4791944952809428,0,0,0
4.32833920508498,1,1,0
-0.11149505302589285,0,0,1
2.3879285573483093,0,0,0
1.3571485088087596,0,0,1
0.8883279758259703,0,0,1
-0.3006786833281766,0,0,0
4.579138238240152,1,1,1
0.2946613411609629,0,1,0
0.4532669218602937,0,0,0
1.823123486799353,0,1,0
1.297077884191014,0,0,1
4.56680659543191,1,1,1
-0.32596766595232307,0,0,1
3.1354159239488726,1,1,1
3.798786997935083,1,1,1
2.2009751739791557,1,1,1
4.395408433693003,1,1,1
-0.48121886055300594,0,0,1
2.1171893739811405,0,0,0
4.113852236968152,1,1,1
-0.22919036772202633,0,0,1
0.2920413542824995,0,0,0
5.376576747818722,1,1,1
0.5846211313516297,0,0,0
0.9378365224710259,0,1,0
5.437416526329773,1,1,0
3.8969436845935848,1,1,0
2.0438618212026403,0,0,1
6.28028660918466,1,1,1
-0.21818722455623124,0,0,1
0.630454748690706,0,1,0
-0.39164127669038856,0,0,1
4.09645556429083,1,1,1
1.0772841844817953,0,0,1
0.30608993176400573,0,0,1
5.1319726326487185,1,1,0
1.3931883344515361,0,0,0
0.7269156569739121,0,0,1
0.30399755773270637,0,0,0
2.952179957064577,0,0,0
-0.27984459022733554,0,0,0
1.4716695924441463,0,1,0
0.6259409246794982,0,0,0
4.375128230908417,1,0,0
4.595509096085483,1,0,0
0.3192805894837397,0,0,1
2.2298940697137857,0,0,0
1.3049828869361948,0,1,0
4.172617749146495,1,0,0
0.9829342038553099,0,1,1
2.0882279079180823,1,1,1
4.634351373008574,1,1,0
4.375150286566854,1,1,0
2.9950871044640635,0,0,0
2.103766441600717,0,0,0
3.9520912906512593,1,1,1
0.983116123444742,0,1,1
4.308746871684459,1,1,0
3.821178866970077,0,1,0
3.591861425868224,1,1,0
1.7414102763422732,0,1,0
5.20218150808095,1,1,1
0.13582654958109924,0,0,1
2.137776636391739,0,1,1
-0.40315918425066316,0,0,1
2.111784087366608,1,1,1
-0.2958900977957732,0,0,1
