Treatment,Outcome,IV1,IV2,,
0.438323718,0.927840719,0.001324467,0.200739009,,
1.418878731,2.861645123,0.315404353,0.125643936,,
1.509241242,2.075745828,0.032517449,0.924633142,,
2.029642759,2.77312764,0.673030861,0.980457725,,
3.372617835,3.893989407,1.139040446,1.826741218,,
0.4903218,3.617228948,0.305640592,0.09998788,,
2.409956385,3.264954613,0.405555193,0.310655473,,
5.002267218,6.316977425,3.14849252,1.400155655,,
1.701003937,2.554451139,2.493779076,0.294800064,,
4.037318187,4.285911647,1.392599145,1.895153519,,
4.530497831,6.163719517,2.774187372,0.00627086,,
1.684650558,1.685464671,0.176378482,1.012144819,,
6.223264865,8.719820789,5.37685945,0.000736195,,
0.378101069,0.45450886,0.361381369,0.007423427,,
2.195410935,3.428174461,1.40827197,0.328080634,,
0.330765453,1.003271295,0.18387238,0.001133297,,
4.836807502,5.984406482,0.688865185,3.45363701,,
1.887003086,2.121368845,0.592711433,0.242798902,,
3.74676765,4.87964102,2.676847381,0.144904551,,
6.604322261,9.662716045,3.614421421,1.293372864,,
14.90656787,20.0345972,11.65889243,0.625011588,,
1.770564114,2.063957574,0.079201881,1.185378907,,
2.175643829,2.762834993,1.147087984,0.279528356,,
2.245588295,2.895924756,1.584180017,0.538006509,,
0.986943858,1.044061688,0.536187334,0.286565942,,
22.48818901,31.77387787,19.0733926,0.903708258,,
0.773190098,1.402460274,0.484444587,0.043282251,,
2.376996811,2.718558651,0.811746386,1.080031017,,
7.772648628,8.896809747,0.039075831,6.65583083,,
1.463188052,1.674777663,0.535542031,0.786840229,,
2.746983644,5.262205989,1.687260984,0.01202936,,
1.279418832,1.666675222,0.905957651,0.273667344,,
0.898219276,1.003853432,0.120560969,0.234343227,,
7.062020977,8.522017033,3.396822903,0.841001865,,
6.306312881,10.93610532,5.897351032,1.501133125,,
12.54231665,15.81225591,7.123621433,3.608037087,,
8.89749351,12.63182607,7.39986213,0.462409246,,
1.424547403,2.66302726,0.240411333,0.075910489,,
2.840011488,5.206672532,1.706488753,0.255261515,,
5.466609923,6.351366149,2.635749623,0.097724588,,
1.904461356,2.431324594,0.693518916,0.766469487,,
3.027573375,3.211985955,1.461962457,1.759323916,,
9.55616814,12.25269897,6.09804412,2.075563172,,
1.012835823,1.414882483,0.842251917,0.015253145,,
1.243635395,1.70642185,1.406767741,0.2122788,,
7.572694641,8.025439967,3.56816142,0.8412597,,
1.199431198,1.48728166,0.310777999,0.0345034,,
2.411000989,4.13479219,2.208544215,0.000166117,,
0.444602768,0.511227768,0.576250839,0.000374555,,
2.498756844,3.229853034,1.861019207,0.043543187,,
5.074225041,7.406094558,0.911589885,0.449112182,,
1.310523834,1.785657045,1.453258949,0.082419951,,
6.343625311,6.464231027,2.189294706,2.852353595,,
2.454382989,2.93023835,1.551816558,0.364485229,,
1.214403409,1.649629952,0.373159397,0.630212881,,
1.481368491,2.274103973,1.189112147,0.003231727,,
0.794610088,1.17993768,0.728390722,0.016237817,,
2.139491347,2.205392009,0.136165606,0.004447115,,
0.404643782,0.492205194,0.161326962,0.063350637,,
0.442591114,0.595271724,0.62682213,0.026075916,,
2.740637363,2.833161874,1.50201196,0.660124007,,
1.283717946,1.562391611,0.048009992,1.074738836,,
1.803524144,2.259797046,0.507540081,0.04486217,,
0.95797867,1.440281142,1.298305745,0.001443139,,
4.242534087,5.113910889,2.543565983,0.661411302,,
4.435691253,5.516584863,5.113450019,0.087673402,,
4.349973766,5.84702781,3.198965286,0.791922777,,
0.955456287,1.00490218,0.520742533,0.394477987,,
1.440384199,1.649491744,0.271892759,1.003773268,,
4.52928879,6.214068491,3.210733409,0.534780812,,
1.060849734,1.165208333,0.304917406,0.334943572,,
2.862515591,5.157436152,2.039858844,0.518825159,,
1.137253646,1.324399514,0.174751567,0.316320374,,
2.412884187,4.509699515,2.956550338,0.354147273,,
2.385335589,6.192862174,3.201681794,0.030075366,,
2.213342846,2.258349566,0.065851977,1.524105226,,
1.761082587,2.168946089,1.015705822,0.039350416,,
5.283496407,6.039051169,1.546035051,3.135711887,,
3.886615422,4.32128674,3.290990614,0.969290021,,
1.411646922,1.669526347,1.603127343,0.030319775,,
16.69712019,23.36181413,13.2911226,1.714616695,,
1.14961978,1.427510283,0.089838811,0.004396611,,
4.748528786,4.810757569,0.45658171,0.102190295,,
9.032335907,12.37389721,7.361045439,0.366202033,,
2.810708519,5.368427651,2.411024948,0.264640467,,
4.429011116,6.394692318,3.725616518,0.001694142,,
19.46571786,27.41210851,15.72475124,0.652573022,,
22.99596293,31.73761144,20.29785491,1.170625604,,
5.851260231,8.249048166,4.593313419,1.480192025,,
2.561541446,3.388635026,1.460027,0.252954518,,
1.42027011,1.741280243,1.204293718,0.018624031,,
1.102715097,2.525703812,0.007243028,0.078792085,,
4.772477239,6.33597654,2.661494652,1.181250616,,
3.184405166,3.262192682,4.279392827,0.247373835,,
14.80163908,24.21449554,12.55201078,0.737432938,,
7.363549838,7.720685984,0.735732487,4.858366577,,
3.3540363,3.944186495,0.343447982,0.293466586,,
2.088841509,2.812665479,2.248461213,0.494216954,,
2.990318211,4.189015183,2.510658287,0.160074129,,
1.019753677,1.363152446,0.087532559,0.163377762,,
19.41931555,26.84524406,17.95675897,0.034084117,,
1.225551088,1.264963816,0.974908246,0.348026731,,
4.637922903,5.495398025,2.078263162,0.894989511,,
32.59338247,33.17675893,0.115419909,27.96235187,,
1.757672964,3.210653489,2.764515516,0.011006642,,
4.148651178,5.852375126,3.759053427,0.000357523,,
4.664331236,6.248657213,4.401040452,0.293409638,,
9.723741316,10.60204786,2.884994538,6.142644373,,
3.405972749,3.835622471,0.625541228,2.551792717,,
0.951861834,2.169366172,0.123178256,0.479940473,,
4.198191567,5.480272034,1.292693846,0.068640285,,
19.2702458,26.44448925,18.91471178,0.140006975,,
1.866075156,2.333346805,0.328522957,1.286052617,,
0.432682322,1.233633881,0.324577207,0.048761566,,
3.401098522,3.621918808,0.532614305,2.679998364,,
0.484605072,8.292442666,0.195390608,0.068326604,,
1.045570298,1.956841559,0.456437651,0.524112762,,
7.972652854,10.87579897,5.958444707,1.230442815,,
2.569927802,2.917346528,1.516970241,0.629880658,,
2.854687023,3.736816158,1.363524085,1.510671629,,
6.710733913,9.306636888,5.620645625,0.004320931,,
2.618008522,3.414569372,2.073098652,0.032619217,,
1.513548179,6.91682576,1.761595755,0.02299984,,
0.136950285,1.343986206,0.159242203,0.00149833,,
2.439598976,2.867197699,0.52610726,1.516459192,,
2.613762454,2.997505976,0.53544381,1.079198887,,
9.039226424,9.297108543,0.379954793,7.419436507,,
1.996152879,2.438013882,0.933572305,1.146315128,,
3.41854654,4.784175415,2.387446722,0.677166173,,
0.986092444,2.696940232,0.613777039,0.206646565,,
0.22319138,1.523911077,0.15114529,0.067701674,,
5.157100519,5.326007095,0.147372146,3.187595899,,
11.83520298,16.06704833,6.115589399,4.042892666,,
2.400519096,2.842696766,1.198853389,0.561492721,,
2.672563555,5.630228372,1.596028289,0.236478634,,
1.672303802,2.369616061,1.066772679,0.696465546,,
2.88388284,5.192334779,0.361497564,1.820926593,,
10.29122083,12.72750563,6.727642415,0.641228886,,
3.470000192,4.342381452,1.000407129,1.039778258,,
4.015005756,5.642060055,2.634024023,0.862856569,,
2.016288807,3.428193411,1.261601501,0.001349107,,
2.287481001,2.526989908,0.813127422,1.133875682,,
2.283268174,6.49934967,0.678028731,0.92424814,,
9.305822965,12.87385113,8.062272947,0.874380719,,
3.369915095,5.262952411,3.684045958,0.000441212,,
4.134828866,4.926293877,1.864558266,1.025019523,,
2.526606549,3.837461763,0.412024513,1.793993079,,
5.858853318,6.254355965,0.684442285,4.237983633,,
4.359320228,5.624109641,2.735214461,0.510372822,,
1.852898423,2.229634252,0.080655335,1.332285728,,
1.392475976,3.826937261,1.97003824,2.75E-05,,
10.66640093,14.0808225,7.879464049,1.258468593,,
9.914218726,11.50816624,1.678985482,7.141201684,,
0.856395336,0.860196749,0.374256324,0.313316878,,
0.791951921,2.346742494,0.273274414,0.048341331,,
5.127666192,5.736441729,1.411468173,0.08835023,,
0.523998673,0.584809187,0.816465801,0.015425576,,
4.953404534,5.941195347,2.2016811,0.317917242,,
2.345543424,3.677267502,2.719227345,0.269860737,,
1.328952464,1.71376297,0.202578044,0.336463707,,
3.104201823,3.240840002,0.684806599,2.361299005,,
2.058721463,2.310574605,0.41318798,1.256631168,,
7.152340238,7.405991987,1.576393695,5.086893954,,
5.648226755,6.40156795,5.670233234,1.418911619,,
18.48396149,26.08529592,16.15195969,0.012785946,,
8.209726074,9.936458177,3.694931527,2.780021856,,
10.07064397,13.88275094,8.179535414,0.868934435,,
7.452548527,8.087824929,2.584807179,2.787871891,,
5.388355695,6.700558458,1.668687668,3.871162851,,
3.801001157,5.657665188,3.233102519,0.000184028,,
2.360864147,2.74062429,3.371423936,0.008890212,,
3.641116515,4.392045513,2.010954938,0.053141117,,
0.819664419,0.918150721,0.376795103,0.42595824,,
6.460087761,8.319073231,3.091844056,1.306368415,,
1.136525067,1.231479885,0.108782277,0.309361807,,
2.535604496,3.511417135,2.330910619,0.045839684,,
5.14405567,7.524792766,3.069587584,1.022586494,,
3.0271005,3.831130527,1.193397777,1.517738612,,
1.850358339,1.872615104,0.10634061,0.060544317,,
2.178719968,3.208136207,1.866685591,0.011710938,,
2.389392712,3.191017811,0.604881973,1.577180477,,
12.40645312,13.2341831,2.865036997,4.584430742,,
0.371846255,1.389138135,0.590895781,0.001040346,,
1.089114024,2.333451652,0.9956755,8.64E-06,,
3.15520685,4.073929794,2.259710439,1.438733319,,
4.939712109,7.256960956,4.224800643,0.241171588,,
4.493847313,5.429229699,0.645257182,2.927607806,,
0.212030299,0.290792409,0.148238973,0.039264739,,
4.764664327,5.462505732,4.240656322,2.008907423,,
1.242391999,1.43980312,2.011598689,0.000985998,,
4.128090622,4.837883026,2.780021363,1.56200286,,
5.900463444,8.082559615,0.967083898,3.18659583,,
9.050853717,11.8477649,6.122920585,1.876838224,,
2.180365741,2.196542216,2.223573102,0.750204269,,
6.547751895,9.109793201,5.656157778,0.437810879,,
4.508084297,5.98225665,1.178499555,3.121173212,,
10.72217375,13.98226394,12.30000306,0.019620086,,
2.806600911,3.363078977,0.828109049,1.968275923,,
0.242502766,1.542738766,0.039736562,0.010280079,,
0.368462942,1.130152405,0.324457989,0.02342506,,
0.564813725,0.916161707,0.062439929,0.309834283,,
4.110237287,4.817183713,2.068494437,1.645421194,,
2.063682816,2.321580144,0.247341571,0.231095364,,
2.214457024,6.951958931,0.588855029,0.025652962,,
2.313157032,3.124500344,2.104315708,0.001430185,,
2.620404125,3.294842387,0.415918472,1.842549795,,
4.748006776,6.093861091,2.593949744,1.739269067,,
1.915075243,2.535654176,0.356883818,1.43477111,,
1.532786647,8.985411939,1.532488574,9.48E-05,,
5.05161721,6.527965539,2.710107716,2.248173115,,
4.459754778,5.592517259,2.322969134,1.344250067,,
2.506059726,2.719010742,1.027603351,1.617394397,,
1.966878719,2.031081836,0.931974892,1.19912273,,
9.869882345,11.98423218,3.541539928,3.663038294,,
1.081677687,3.377827066,1.205354973,0.004441095,,
1.439955553,1.733251088,0.714613066,0.726966666,,
4.696012268,6.375235912,3.060374904,0.240139677,,
5.983002448,9.251246834,5.682171709,0.167688411,,
2.647215615,3.011347616,0.597162356,1.732689971,,
0.926684055,2.107476285,0.440456671,0.350057776,,
1.271009965,1.503957969,1.133548577,0.01821168,,
7.537061613,7.868877137,0.707319466,5.596864725,,
0.597825121,0.961212287,0.350286786,0.177259487,,
0.875382626,0.988836932,0.326804528,0.486590667,,
0.390160983,0.506177669,0.345426939,5.63E-05,,
7.485986825,7.852613306,0.998956485,5.372965642,,
5.521030159,7.437381784,3.930656544,0.450965989,,
1.99947304,2.59004827,1.881527712,0.092092643,,
7.647324146,7.99913011,0.779422812,4.245015771,,
8.019005675,8.772997722,2.286210438,5.597464191,,
3.367585826,4.317109302,0.636543932,1.438137299,,
8.573538004,9.718449152,2.832174178,4.911435854,,
7.657489878,14.34132412,5.579325554,1.654619725,,
20.12815653,27.88463438,16.77349975,1.580344643,,
2.553737606,3.243319251,0.976412309,0.119760602,,
9.254683307,13.1006891,7.824846344,0.373977661,,
3.190613011,4.667319521,1.978652342,0.849124195,,
4.540132119,5.525417082,2.018329667,1.859071363,,
1.376727958,2.303902032,0.43549892,0.813908411,,
7.655908773,9.905467716,6.047777364,0.882597368,,
1.335626933,2.458435563,0.69134927,0.618379055,,
1.139950175,1.514136656,0.267474938,0.220125655,,
1.435472725,2.560844302,0.852979027,0.452488319,,
1.738452518,2.32566009,1.641975257,0.045217547,,
3.030085785,4.046229715,1.987808216,0.011393722,,
8.722564617,12.1750861,7.333300014,0.511737811,,
3.630619618,4.429445413,1.79376451,1.110409487,,
3.004316964,4.058919837,2.305382328,0.356128434,,
2.101862846,2.234092341,2.011209812,0.013678306,,
1.882902126,4.823311491,0.534575528,1.124457917,,
1.761901738,2.575821574,0.866117197,0.574139691,,
2.036940581,2.390680571,2.187554249,0.439753566,,
2.644882277,3.434148529,0.098913222,0.409455672,,
10.27251568,13.28109575,7.531278472,0.009886847,,
4.402185453,6.111202946,2.301934499,1.831419069,,
12.56774075,18.96992987,11.19263254,0.215538097,,
6.940912847,10.04688036,5.664117372,0.604784241,,
1.422622391,2.292371578,0.593313398,0.103769192,,
9.17072306,12.80157351,7.893706256,0.237596982,,
2.521627299,3.082344214,1.510996275,0.882213061,,
1.360716028,1.677930537,0.212771928,0.017169307,,
2.968152956,3.310975384,2.684996508,0.336503466,,
2.547775248,3.5617445,1.629646173,0.511507784,,
5.538401433,11.74688406,2.082346463,2.347527716,,
10.21568453,13.83929467,7.865549079,1.049565603,,
0.654766837,0.702613641,0.472454635,0.169469564,,
0.815777468,1.120561082,0.208976562,0.050194369,,
2.461347006,3.775332863,2.148249181,0.14647612,,
17.76311421,21.93393517,9.061376732,2.688977137,,
3.085475519,5.067187427,2.627417521,0.111813358,,
7.636717979,10.68387799,6.619074891,0.148120181,,
4.480377261,5.279758814,2.653517522,1.074459578,,
1.492224986,3.846847957,1.681690359,0.008614982,,
0.664682878,0.911842369,0.31114423,0.087747938,,
1.391752896,2.338022202,1.086105077,0.030103186,,
8.148973047,11.75914703,5.131485434,1.32951686,,
2.421256788,3.214991613,1.174604705,0.645770137,,
3.032790894,3.252982942,1.777160391,1.495637718,,
0.560116042,0.714125519,0.283881673,0.241750151,,
6.509350085,7.243656676,1.936979557,3.349836382,,
0.593157091,0.752784451,0.340408658,0.141600085,,
2.007555066,2.556783648,0.523972155,1.019165131,,
2.13757434,2.576899233,0.92703841,0.048541173,,
2.184666572,2.374699177,1.035075593,1.238642365,,
4.03354482,6.003569545,2.192799505,0.758325815,,
12.18409963,17.16857562,10.2245275,0.428169017,,
4.967923221,4.992023633,0.711091813,3.403852872,,
0.178317078,2.792696477,0.201630086,0.015431073,,
4.276717691,8.05871096,2.916218526,0.187211198,,
2.804306872,3.406600657,1.268420301,1.237486333,,
0.704880891,0.750533512,0.211797592,0.46107256,,
9.781730314,11.56136573,3.442786123,3.93801229,,
1.12327233,1.1538382,0.03731871,0.309173327,,
1.924129728,2.879294589,1.522859535,0.178299396,,
1.078115466,1.420199928,0.737541733,0.251147805,,
14.421868,19.87535582,12.04104281,0.688955944,,
3.403040197,4.624801348,3.50102783,0.002807387,,
1.999749857,3.263500146,1.420191221,0.260324494,,
0.686455045,0.845291953,1.218325321,0.003519728,,
6.409894026,8.197503349,1.176878691,3.403299314,,
2.731980589,3.113899109,0.173617385,2.10865767,,
6.902895813,8.142966641,2.648594549,3.448579107,,
7.539776626,9.735887219,3.696089855,1.79265941,,
3.694597623,5.101040533,3.85518478,0.010398449,,
2.788645673,3.495517009,1.888924392,0.438780478,,
4.997210229,5.432678179,1.106131521,0.086221714,,
13.53206678,16.88608318,6.856661359,5.329799556,,
1.100100468,1.314223744,0.33603922,0.572586772,,
14.11699805,17.33090045,7.639684256,1.808169782,,
2.32219101,3.458886423,2.136414527,0.025154561,,
3.050818823,4.488170301,1.624579337,0.598088437,,
2.518640446,2.542839921,0.796742033,1.508998615,,
6.61747153,7.377953331,0.708586627,0.83321498,,
1.957862817,2.283602429,0.914464101,1.179131257,,
0.242107866,0.33050557,0.190893423,0.050890384,,
28.63296707,32.71427104,8.924703372,15.66848628,,
4.795257008,7.016666943,3.604844929,0.893183025,,
0.223356533,1.836177008,0.043358634,0.09697844,,
1.647758917,2.478774568,1.29507265,0.502113067,,
10.67221637,16.34230924,8.838141593,0.671245538,,
5.680325999,9.183905094,2.478291243,2.399392519,,
5.548437222,6.647706708,1.877428231,0.465650571,,
1.326582701,1.842073527,1.196122251,0.054002649,,
1.389684635,1.458653522,0.287308906,0.263318376,,
1.506594389,5.116298481,1.232663385,0.103108842,,
8.141786386,10.52270464,4.390326397,2.988668488,,
13.66335206,14.22894261,2.205164297,10.31509842,,
2.311399003,2.53062543,1.53784925,0.060542997,,
1.227485775,2.087566026,0.158277603,0.11854449,,
8.384478435,10.7152031,1.968202098,4.880458606,,
7.829720572,7.847962752,3.220318027,4.75523787,,
2.014009196,2.262246536,2.452161951,0.057220306,,
1.306779741,2.392992203,0.992162263,0.138091405,,
1.911340374,3.030762561,0.281355516,0.111403138,,
7.071598035,9.283852932,5.786353901,1.016958471,,
2.89292718,3.595853907,2.297861733,0.009611628,,
1.246350606,1.636506461,0.896028445,0.242650045,,
2.073793177,2.721597242,1.521763327,0.394475288,,
2.451638991,3.052062597,2.324037395,0.326609468,,
0.903144324,2.026777143,0.520889188,0.097611919,,
0.568788887,1.255807819,0.537210579,0.012378704,,
10.27905559,15.43655476,8.356274523,0.742275621,,
4.661766391,5.424470009,1.735500286,2.629890462,,
3.930417056,4.469233865,1.192426886,0.188701996,,
2.830900193,5.338458458,1.748141208,0.440885468,,
6.612331217,8.475923251,0.987165518,4.656780962,,
2.490874233,2.519608109,0.007301772,2.101985841,,
2.615600462,3.151979098,1.364168036,0.940181073,,
2.663303052,2.957747083,1.499649449,1.429211219,,
2.781709796,3.893086441,1.65909492,0.487457858,,
4.636137684,4.651246485,0.03987632,4.023851794,,
0.961133034,2.583778892,0.138014213,0.398578898,,
0.881896954,1.123187805,0.136057825,0.415673044,,
7.528172964,8.044938175,0.833018126,0.117838705,,
2.705862085,3.780816683,1.267401389,0.600897371,,
0.861621899,1.159623577,0.849395868,0.049102505,,
0.709246813,1.744510576,0.675863794,0.04238737,,
1.04712418,1.1915644,0.527575241,0.493055457,,
3.603042241,4.392925589,1.168936668,0.000495487,,
5.107577672,5.644574043,0.568492902,0.788709493,,
14.28069225,20.34078875,11.78923916,1.086830532,,
2.590793665,3.08184333,0.761130105,1.834403269,,
3.827729665,4.765351973,4.513693423,0.176158121,,
3.351302353,4.632418313,1.021430932,1.735807979,,
4.157700755,4.909935056,1.620873521,1.793204866,,
8.562452565,11.67127944,5.145062551,2.250209132,,
2.549132766,2.571106146,0.307399285,1.605764781,,
4.64450082,7.382116455,4.112816493,0.012525174,,
6.853126692,9.579970211,5.945080042,0.000773208,,
10.01356093,11.57574574,3.314693871,4.987298922,,
4.990822889,5.470648365,5.803633376,0.169097155,,
3.406316238,4.119509422,0.387730719,2.63820715,,
0.312967092,1.142230258,0.305289789,0.120491838,,
10.84940214,15.15303458,9.841937032,0.036542318,,
12.38181015,16.16477114,7.936781749,3.084285098,,
0.546016826,0.570364441,0.34510712,0.290580139,,
0.332324068,0.406117707,0.117891066,0.140187713,,
9.356021064,10.42008552,1.940051151,6.137274562,,
3.413988847,4.166075097,2.453675053,0.752386794,,
5.341385421,6.350340356,0.408343634,3.342124773,,
4.545731382,5.388130404,0.924570517,1.998239515,,
12.9335675,15.96396075,7.35498559,3.615919538,,
8.279393889,8.772016961,3.694582557,4.666975358,,
4.638039829,7.147183432,2.20214122,1.60448199,,
1.481480171,2.612853911,0.965634007,0.527056001,,
0.567960103,1.105393935,0.653580423,0.077285008,,
2.771689445,3.2348174,0.982846288,1.40590975,,
5.727728699,5.992636966,0.88800482,0.781293743,,
15.05094976,23.2106169,10.30450418,2.876424231,,
0.983599303,1.139235609,0.024937115,0.838730908,,
1.98144658,2.311001743,0.761959619,0.992192412,,
1.902000342,2.863048862,2.202993668,0.113331695,,
0.711407657,0.910342607,1.116258684,0.083019101,,
5.242320184,7.197946012,4.487934643,0.34710239,,
1.275132903,1.280018542,2.224697903,0.00150609,,
5.607510766,6.775261601,0.973568849,0.315214536,,
1.677414761,1.763703705,0.084392079,0.107074555,,
9.789148432,10.88991444,1.341138001,1.942415772,,
0.566869177,2.002791077,0.316365895,0.005476629,,
1.617138281,1.635740522,1.319612279,0.756203491,,
2.223557096,3.031221613,0.94546072,1.081083053,,
6.81896822,9.094940839,4.40838758,1.686831965,,
1.885164118,2.396285151,1.485659553,0.405706244,,
13.13455449,17.82464732,10.75737459,0.172473995,,
9.670370838,13.6084578,9.114647821,0.020588516,,
1.357129987,2.178297592,0.061977012,0.407044678,,
2.832758366,4.398407108,0.137313226,0.585924298,,
2.461450311,2.559714345,0.524152075,0.827211428,,
2.336328853,2.809399695,3.939668601,0.00909643,,
2.35859171,2.485922725,0.279696162,1.264568276,,
1.242074737,2.116528367,0.148050074,0.920571215,,
14.8303451,15.28554827,1.679472941,10.88045048,,
3.786811111,4.524427529,1.711061819,1.706922141,,
2.756888296,3.01736272,3.471757815,0.57384178,,
3.300607648,4.414214687,1.230440355,1.033461351,,
5.6773463,8.240539642,5.203572061,0.000983864,,
0.28294987,1.118924059,0.242137235,0.035101681,,
8.854116339,10.26255827,3.381750126,4.346832845,,
1.183817443,1.701551337,0.904090361,0.153327209,,
5.347733032,8.927056892,3.418062746,1.312737079,,
1.830958132,2.478265925,1.660842757,0.030521893,,
2.865399989,4.301548771,3.127699689,0.374320461,,
37.76162718,54.59750815,33.12818192,0.226471285,,
0.596713379,6.18637154,0.031554816,0.126112331,,
7.182897167,9.619876482,4.946794175,1.561217715,,
4.374388568,5.200916448,1.185421687,2.680981857,,
0.555131749,0.755497393,0.451070516,0.076134889,,
9.940315972,11.47698278,2.931063027,5.809289291,,
1.471162524,1.812240862,0.642657489,0.057037735,,
2.746647845,3.803227585,2.34620745,0.094913199,,
0.410786014,0.647982703,0.145063738,0.135223005,,
4.850149578,6.116651961,0.466769877,3.583203774,,
1.505423081,2.122800878,1.92920662,0.007610436,,
1.070369175,1.131674655,0.998897807,0.192211189,,
3.163509074,3.814316691,1.200244645,0.745998138,,
1.368096829,1.941915136,0.11102672,0.841128366,,
6.388110761,7.033558388,0.56931522,0.023677888,,
15.42091705,19.45633148,8.568339962,4.816923409,,
9.219111269,14.50755636,5.241642167,1.964709416,,
2.490847949,4.408542587,2.451159575,0.040112105,,
2.080439546,2.355349863,3.619228178,0.033619659,,
7.921358481,9.23873074,2.915744274,4.215172926,,
5.248392819,6.322769717,1.440668498,3.186609598,,
2.963210875,3.9992805,3.30825811,0.022179027,,
0.768683019,2.204105646,0.702773891,0.064137369,,
2.989682176,3.617495366,3.784250724,0.044008718,,
7.875782437,10.31931905,5.292127463,1.355592045,,
2.352496318,4.865754263,2.192545713,0.065002187,,
1.591594011,3.118196508,0.860029378,0.246826408,,
9.151660543,9.773939252,1.351316711,6.600913546,,
4.624482694,7.190931893,0.297708829,3.608421219,,
4.234418563,5.784144251,3.249442611,0.453703398,,
0.662759842,4.222868788,0.90931944,0.075302228,,
13.55470798,18.66208696,11.21962838,0.8571208,,
16.04460875,21.13460891,16.73442409,0.057147704,,
0.926422157,1.817068914,0.804294241,0.03462477,,
1.60971273,1.797825987,0.547571206,1.095515119,,
4.930169619,7.75218574,4.192707422,0.142333306,,
3.396083939,5.895099491,2.333104102,0.225104687,,
5.847675912,6.022314963,3.340384182,3.338155301,,
2.756404198,5.315971103,2.37276947,0.10696073,,
5.347318271,7.694086708,4.438747645,0.224287181,,
2.401476011,3.30088697,2.152293783,0.103535602,,
6.905961999,7.365005072,0.379604171,4.943278243,,
17.48411422,18.14889105,1.543991822,13.76615294,,
5.88682322,9.248349553,5.061605058,0.035407977,,
2.776672861,4.858803629,2.654536958,0.001939432,,
5.103667519,7.021843324,4.161637128,0.508736503,,
1.056980797,2.088180589,0.725508288,0.357438352,,
6.953687272,11.4674822,3.555328688,2.629092,,
2.005114686,4.39086951,1.235658019,0.374727924,,
6.083382704,7.475511223,5.837873049,0.147932911,,
2.385286717,2.935139339,3.333892946,0.279434592,,
0.301489069,0.449670127,0.390699718,0.002999934,,
6.84189971,8.391539778,3.230198528,0.045434441,,
1.304312081,2.961652915,0.618207983,0.140450295,,
7.573693479,10.7309625,6.811104747,0.000144114,,
3.869598053,6.151931205,3.352348395,0.022650997,,
3.4672675,5.509703367,2.347961566,0.614500323,,
5.572916802,8.554814161,5.178361248,0.004662782,,
0.292646174,0.523426739,0.30713236,0.012825316,,
2.937761747,3.384472617,0.660632191,2.073468947,,
2.616707388,2.946707839,0.646943062,1.778907784,,
0.938166858,1.924967877,0.707375569,0.120701915,,
1.518744403,1.563106374,0.147876198,0.37410657,,
2.921405815,2.929945837,0.686070224,1.876319278,,
5.674994755,7.413592608,3.534884675,1.520011972,,
6.218086312,8.376753262,4.449173686,0.677960538,,
7.20037387,10.02755497,5.796266674,0.67178564,,
2.422492664,2.856153722,0.271233148,0.698461991,,
1.565642648,1.682663302,2.463398889,0.092014533,,
7.682121245,10.53517799,5.852513188,1.270402323,,
6.295345272,7.916210549,3.621875972,1.647184571,,
1.959538058,2.664090533,1.873628066,0.00719898,,
3.828064847,4.410179062,4.818402082,0.000445302,,
2.101438931,2.837192709,1.572406566,0.012101513,,
6.456171119,6.721878531,1.020002929,4.646333495,,
2.67368426,2.78034015,0.805247787,1.839711586,,
1.794384524,2.039383004,0.078606508,1.187796784,,
4.922011705,6.854431316,3.725326132,0.372631359,,
0.547377534,1.041811513,0.202124297,0.005563395,,
0.101718168,0.374185058,0.006122199,0.03642843,,
3.299426504,3.414324292,0.763863687,2.405527985,,
0.772444357,0.805479863,0.270490418,0.391592456,,
7.345644915,9.68921129,6.049526853,0.830744123,,
0.976520426,2.805879217,0.868309811,0.023169239,,
3.676818181,4.620652949,0.008080776,3.189045011,,
1.609897759,1.895888919,0.51542104,0.908050599,,
2.862257723,3.348851387,0.861961788,1.323804595,,
0.080794387,0.530819944,0.030575461,0.030335348,,
1.558934924,3.238873261,0.107340293,1.276433006,,
1.187385332,2.766125275,0.590748062,0.167190223,,
0.663722008,1.708771553,0.480940064,0.217763498,,
1.748370395,3.164564473,0.362832346,1.078056323,,
8.469640521,10.87956385,5.066947455,1.915573365,,
3.641703426,4.122920978,0.946341348,0.563422222,,
3.212116007,5.709333167,3.484369195,0.823510202,,
1.053736192,1.111098166,0.164328958,0.737274512,,
1.026651405,1.219386078,0.640044666,0.394764822,,
5.890083312,7.899375241,4.141419185,0.15942107,,
3.381579635,4.711063139,2.856677367,0.244117255,,
12.35632693,13.22475687,1.078945238,8.159771312,,
0.740759393,1.169007548,0.06914629,0.428727261,,
4.903807309,6.958629584,4.128214805,0.288121209,,
2.015640834,2.720730907,1.584831282,0.238396238,,
0.957333749,2.407975403,0.690272759,0.233274901,,
5.632325786,6.864453131,1.948976938,0.195266733,,
8.795718957,12.37157375,7.763086914,0.046318886,,
0.328030833,1.459036539,0.080088668,0.008485056,,
1.67323399,2.920385937,0.690396684,0.301346355,,
8.638693082,9.484693419,4.017875573,3.497750479,,
7.530657421,15.22744591,5.282537681,1.587065093,,
17.15374753,23.83967588,14.11601398,0.934068697,,
4.632091679,10.27985149,3.961670428,0.15599545,,
5.738748555,9.656507894,2.714391119,0.390391962,,
5.108561511,6.384506832,1.764307028,2.068091434,,
4.41314377,5.980052085,0.709879017,2.389055494,,
