Treatment,Outcome,IV1,IV2,,,
-2.169940702,-4.276031602,0.544781261,-0.014999504,,,
0.629395678,1.908897467,-0.873731678,0.373483309,,,
-2.018215877,-2.387418238,-0.844986744,0.013267957,,,
0.466788566,0.985219113,-0.039940353,-0.245837298,,,
2.411396434,4.15565144,0.834146572,-0.939704857,,,
2.350322994,4.647057839,-0.049621068,-0.048453399,,,
0.226276622,-0.616134876,-0.997784633,0.827613359,,,
-3.121697798,-2.619825563,-3.266275111,0.710868241,,,
0.107987398,0.854785007,-0.961938,-0.339673459,,,
-1.644539735,-2.228773357,-0.910232359,-0.729024045,,,
-1.249623992,-3.036975071,-0.212850924,-0.255094986,,,
0.654546007,2.193623187,-0.550664801,-0.053400331,,,
-0.948045155,-3.261535055,0.313565278,-0.472855544,,,
0.66245555,2.570762982,-0.189598387,-0.085099719,,,
-1.152666432,-0.717080023,-2.051318746,0.4248454,,,
-1.649311673,-0.76384391,-2.24721998,0.651911209,,,
-0.422961349,-1.191543734,-0.100581526,0.352029897,,,
-2.706720347,-3.02866117,-1.259167393,-0.764229175,,,
-1.462957894,-2.656764245,-0.282110621,0.373413745,,,
0.093168143,0.254686793,-1.024629888,-0.524869248,,,
-1.678433108,-0.065107243,-1.969620052,0.161831997,,,
-2.152134418,-3.013135877,0.478081208,-0.551199689,,,
-3.527070581,-5.837060723,-0.869880327,-0.349396168,,,
-1.406470015,0.131137569,-1.276644389,0.205338609,,,
-2.450512692,-2.202733843,-1.941935472,-0.204725001,,,
2.52203459,4.874831975,0.297240989,0.038158215,,,
2.891888478,5.195498331,0.570841897,0.847204978,,,
-1.936240879,-3.047739992,-0.219280185,-0.19397196,,,
1.207255789,2.484313129,-0.687493759,0.797444657,,,
-2.027677474,-3.211220128,0.789027001,-0.519530767,,,
-2.027700959,-1.604256714,-2.524925658,0.11587858,,,
-2.505017032,-4.862880394,-0.137087265,0.319320331,,,
2.712292487,3.812457526,0.646680623,-0.438593277,,,
-0.421498259,-1.224991349,0.143723166,0.880084988,,,
-1.191720761,0.242306565,-1.925634411,-0.10087188,,,
-1.061856815,-2.477464242,-0.266709896,0.595278731,,,
-2.065244814,-1.557070369,-2.46859239,-0.141834183,,,
0.468275897,2.365716188,-0.446171971,0.596807327,,,
-1.73290321,-2.493922187,0.180156509,-0.090031901,,,
1.822839598,3.302915589,0.704787733,-0.231941162,,,
0.331362408,1.110668527,-1.430601197,0.793841104,,,
-2.04895266,-0.143149359,-1.523961744,-0.699568224,,,
-2.402757702,-4.35553621,-0.950375972,0.261814789,,,
-0.875570881,0.450100283,-2.620663064,0.701585982,,,
-2.082522034,-2.90785361,-1.281790979,-0.115714592,,,
0.489800034,0.115184082,-0.748106508,0.51294779,,,
-2.018865102,-1.482871859,-2.04210631,-0.169470992,,,
-0.6099661,-1.716604023,-1.228024437,0.017733851,,,
-0.25187729,1.875474435,-1.148109933,-0.075519987,,,
1.448175005,3.85584725,-0.123549351,-0.615513003,,,
2.083097983,4.828104496,0.314347007,-0.425417904,,,
-1.687682107,-2.137406654,-2.372296375,0.775890687,,,
-2.514737586,-2.81435589,-0.361383661,-0.955651618,,,
-0.735531718,0.352908286,-0.695871418,-0.075764646,,,
-2.438131915,-1.58088523,-2.896917006,0.480552529,,,
-2.149297973,-3.523498815,-1.483486559,0.231524678,,,
1.760558181,2.690305466,0.304649452,0.906998199,,,
2.400907275,4.090737702,0.193738957,-0.709639041,,,
-2.97285737,-3.959980176,-2.695955456,-0.474924445,,,
-1.942058852,-2.045599458,-1.325011278,-0.353248409,,,
-1.083449081,-1.477096016,-2.130222595,-0.203446009,,,
-2.443658682,-2.650907399,-0.907998198,-0.435886697,,,
-2.424334404,-1.899055077,-2.398575629,0.333868201,,,
-1.191624363,-1.708788352,-0.226718453,0.906749308,,,
0.933109377,1.784535975,-1.537916547,0.905320248,,,
-2.534147897,-3.986146324,-1.051231216,-0.312908589,,,
-2.694155762,-5.425576117,-0.687206329,-0.095239221,,,
4.269183293,6.183738372,0.836045646,0.773878041,,,
1.476890008,2.123921297,-0.207617054,0.294925698,,,
-0.378373194,0.890907228,-1.323185499,-0.460938375,,,
-0.820962708,-0.92772297,-0.667046718,-0.259946719,,,
-0.175749005,1.341333151,-0.177601473,-0.649989344,,,
0.02242224,-0.256599873,-1.266987631,0.413289639,,,
-3.419204095,-2.590021615,-3.90248845,0.064060253,,,
-2.547743066,-4.060862246,-0.54439456,-0.563394881,,,
-0.729844432,-0.129787644,-1.031317253,0.612859064,,,
-1.140224389,-1.311096305,-2.030336806,-0.485565558,,,
-0.827772932,-2.262731444,0.027156601,0.711607258,,,
-0.527389338,0.091040037,-0.999652307,0.436329212,,,
-1.994941685,-2.821855924,-0.404191038,-0.940739215,,,
-2.032520937,-1.828624312,-1.112555669,0.549825586,,,
-2.076287584,-0.878643796,-1.731948329,-0.893387143,,,
-1.634136791,-1.839639084,-0.430728389,-0.705107119,,,
-2.720404583,-3.83166095,0.565183707,-0.687124441,,,
-1.892008516,-2.723439638,-2.207293155,0.941239101,,,
-2.651202335,-2.41068874,-0.981987276,-0.95985965,,,
1.606953513,4.062070658,-0.295511448,0.615406394,,,
-2.877870586,-3.555398092,-0.311795957,-0.182639019,,,
-4.143643997,-5.355739959,-1.398945699,-0.515237325,,,
0.828609579,1.857499431,-0.438976845,0.468690453,,,
1.28041491,1.951054918,-0.174017685,0.723151023,,,
-2.116717631,-1.023026373,-1.678145446,-0.137713341,,,
-1.873985741,-3.52837909,-1.087013221,0.94303065,,,
-1.674291635,-1.286211225,-0.508045768,-0.617318709,,,
-3.068960902,-2.378221118,-3.461740326,0.118111984,,,
-2.148018886,-1.840952513,-2.51061165,0.64109717,,,
0.246231608,2.504153989,0.435678445,-0.856606803,,,
0.177796708,1.773799331,-1.844816274,0.912132427,,,
-3.53682869,-3.903501891,-2.62894313,0.220306184,,,
1.286916121,2.191719032,-0.689337864,0.775290663,,,
0.373287208,2.023268261,-1.537986535,0.838770322,,,
-0.202302795,-1.036065126,0.079526112,0.764738661,,,
-3.451509726,-3.890338053,-2.218171523,-0.798608775,,,
-0.66399811,0.524825497,-1.400686953,-0.902673218,,,
0.723862378,1.695536159,-0.92971355,0.486336311,,,
2.491408448,3.120107349,0.25808545,0.498293889,,,
-0.073878317,-1.045299881,0.303932326,0.30824235,,,
-3.769951925,-6.160944682,-1.23113267,-0.791305367,,,
-1.41686635,-1.798539674,-1.441674678,-0.505805273,,,
-1.295779166,-0.180134718,-1.610465158,-0.868260088,,,
-2.297104751,-3.371626362,-0.212098695,0.295573724,,,
-1.087653311,-2.39480366,0.21990502,-0.346807807,,,
1.192349701,1.863975544,0.462664685,-0.685541689,,,
-0.022012338,1.20145832,-1.14696979,0.549868516,,,
-1.114086514,-2.979245926,-0.210898596,0.74425505,,,
-0.420287417,-1.424535033,0.184594663,0.877062287,,,
1.046924925,2.278423575,-0.201477378,0.840839453,,,
-0.794825535,-2.656926816,0.166313475,0.562321243,,,
-2.638229461,-2.887722374,-1.889697133,-0.14858862,,,
0.367131709,2.728571773,0.104071384,-0.823450133,,,
-3.370408777,-4.93673207,-0.708764948,-0.477281537,,,
2.586418104,3.961583529,0.466165664,-0.0209172,,,
0.933908715,2.491249697,-0.481006967,0.741231852,,,
-1.81677046,-2.60935165,-0.572342524,0.118147577,,,
-1.562274107,-3.645794373,0.625371915,-0.682867182,,,
-1.390464745,-2.670170072,-0.212994015,-0.946862162,,,
-1.026547511,0.05534666,-0.807092387,-0.207297352,,,
-0.105218969,2.082723097,-0.991331932,-0.801207549,,,
2.005951893,2.918497078,-0.418696764,0.610806008,,,
0.616316814,1.722142508,-0.759281906,0.277819536,,,
1.06040676,2.684585179,0.32149614,-0.979559272,,,
-3.185360344,-4.122942821,-0.843781356,-0.290914398,,,
-0.292458351,0.125815532,-1.210369118,-0.716877033,,,
-0.65992261,-0.828182059,-0.596368367,-0.241028423,,,
1.708856147,3.365770399,-0.706124693,0.641595395,,,
-0.712501966,-2.089672513,0.138555016,-0.237973045,,,
-1.412232609,-3.060071572,-0.031721398,0.656487494,,,
-0.679076811,0.660513322,-0.797487877,-0.103160205,,,
-0.80733848,-0.385338387,-1.206585227,0.22473446,,,
-0.797554934,-0.577076667,-1.312235931,-0.825034921,,,
-1.366568634,-2.963156994,-0.538138488,0.433843049,,,
1.567263694,4.181749674,-0.36887815,-0.224302514,,,
-0.394792945,0.486177206,-1.21732113,0.504740862,,,
0.988060434,3.155531595,-0.831874442,-0.585606122,,,
0.277977786,1.29818858,-0.690873959,0.818518625,,,
0.74811544,2.481785297,-0.917493116,0.702423774,,,
-2.845071018,-3.324050784,-2.324688583,-0.292086481,,,
-2.820566265,-2.071763475,-3.129163557,-0.263854954,,,
-4.535866998,-4.930823159,-3.943608166,0.191536314,,,
-0.972712751,0.13195929,-0.48888794,-0.541180262,,,
-1.364681639,-3.338483722,-0.239035786,-0.024540182,,,
-4.886501777,-5.754257995,-2.761363304,-0.97836185,,,
1.073262494,3.767714977,-0.371044361,-0.72237565,,,
0.704407677,2.323854781,0.363619321,-0.814638506,,,
1.252023678,2.452779095,-0.873705379,0.544802038,,,
-2.208788351,-3.676303652,-1.903447248,-0.526856074,,,
0.968844769,1.912612558,-1.297677921,0.982238456,,,
0.575635635,0.479214906,-0.132944922,0.28651373,,,
-4.552131441,-5.459753331,-3.040114482,-0.54975126,,,
-2.030802362,-3.071335609,-1.708637243,0.517816982,,,
1.007458041,3.607621531,-0.670892779,0.833450155,,,
-3.634053306,-5.621819743,-1.075479731,-0.752947586,,,
-0.246184218,-0.051809936,-1.35398378,-0.414581898,,,
-2.868170606,-4.91796671,-1.235438627,-0.714944007,,,
2.747442448,4.084091012,-0.069722704,0.601546552,,,
-5.704753541,-5.138455339,-6.522694812,0.396105059,,,
-3.979597522,-3.355329378,-2.613412889,-0.770466563,,,
-3.050132812,-3.876076151,-1.579030916,0.348408956,,,
-1.561021283,-1.324188688,-2.252918685,0.433084557,,,
-1.14943865,-0.587331257,-0.971189504,0.023353885,,,
-0.774670094,-1.999553403,-1.471295804,0.58604948,,,
0.532857357,1.330591468,-0.010123523,-0.417676905,,,
-5.073023945,-4.960102929,-4.072522486,-0.448946095,,,
-3.74810209,-3.766755241,-2.735310718,-0.912396014,,,
3.054564253,3.918025639,0.109106113,0.752268394,,,
-0.61120912,-0.112055825,-0.722318338,-0.862724019,,,
-1.472714085,-1.944387903,-1.210106923,0.654465034,,,
-1.992546017,-2.78839637,-1.210312974,-0.662964671,,,
-2.983533114,-3.873981978,-0.515340626,-0.412035986,,,
0.480008118,1.978800088,0.575598427,-0.725912468,,,
0.591165856,2.360486627,-0.52856148,-0.718148002,,,
-4.367081801,-5.909814952,-1.423754595,-0.947460871,,,
-0.580444006,-1.395033809,0.134984146,0.023225714,,,
0.889209968,1.415340661,-1.036214211,0.817963226,,,
-1.129667229,-2.79328181,-0.364432897,0.868828531,,,
2.994444475,5.612623092,0.13238544,0.08838031,,,
2.890712605,4.61982607,0.747302065,0.54174886,,,
0.009021793,1.08952303,-1.412377369,0.797574642,,,
-0.262961494,0.814284869,-1.870161032,0.327467616,,,
3.197118133,5.601725563,0.553903684,0.611171285,,,
-2.656953059,-2.95518563,-1.1316577,-0.965569637,,,
-0.957308052,-2.317525373,0.405730573,-0.445647332,,,
1.339654263,2.958588446,-0.432716516,0.568301649,,,
-0.544211338,0.041050348,-0.876375549,-0.198676296,,,
-0.244341973,-0.17526511,-0.333058744,-0.495585124,,,
-1.323813281,-1.047369302,-0.544580816,-0.957898321,,,
-0.846659919,-0.383565111,-0.690483132,-0.137740795,,,
-2.994939283,-2.571770318,-3.199794786,0.023893036,,,
-0.743549681,-2.034417138,-1.653169264,0.636231987,,,
0.552933071,0.71104363,-0.685264489,0.104987081,,,
-2.423604659,-3.491640086,-1.562069976,0.69651374,,,
1.423949918,3.142941838,-0.492308505,0.158936537,,,
-2.612307081,-3.534463499,-2.007935662,-0.57601113,,,
-1.578082135,-2.707741767,-0.486520283,0.914617653,,,
-0.424997778,0.025150038,-1.20054023,-0.592326394,,,
-2.209860346,-3.344914937,-0.204535867,-0.14376906,,,
-3.909117841,-5.478719291,-1.071639469,-0.923776719,,,
-2.343596443,-4.287026745,-1.142901869,-0.891669019,,,
-3.016095405,-4.078768518,-0.541371337,-0.493991,,,
-1.208887665,-0.754667966,-1.807395154,0.160906278,,,
-1.612418785,-2.431595468,-0.555653392,0.041206242,,,
-0.797219766,0.444165418,-1.046707942,-0.286483838,,,
-1.426391529,-1.240093065,-1.916047716,0.695041016,,,
-0.369045581,0.397472489,-1.514154615,0.149682988,,,
-0.651946468,-3.081995625,-0.11754779,0.621322477,,,
-4.010249864,-3.580721,-3.766991273,-0.770694048,,,
-0.561111305,1.735916699,-0.67280047,-0.843615759,,,
-0.673611425,1.230088015,-0.994740147,0.033224201,,,
0.832147158,3.072900704,-0.096430549,0.456740801,,,
-1.542538435,-2.47572054,0.10797721,0.928619219,,,
-2.048009467,-4.3247487,-0.89459077,0.616590711,,,
-3.728185937,-5.579944881,-1.490757074,-0.501284582,,,
-0.048133559,0.735638115,-0.496840905,0.641374362,,,
-1.864259603,-1.421693353,-1.055507238,-0.882277362,,,
2.038393526,3.620899698,0.107845927,0.918385815,,,
-0.459908978,-2.587423862,-0.04628233,0.168474963,,,
-1.18261115,-3.634048802,-0.548083861,0.446509647,,,
-2.201000695,-4.309031731,-0.070707655,-0.360756909,,,
-3.573296263,-3.193813746,-3.580289648,0.003327242,,,
2.219148703,4.683291896,-0.068810008,0.350043088,,,
-0.586989013,-1.798977483,-0.142864362,-0.751936081,,,
-0.577783794,-2.474569026,0.867034723,-0.255043177,,,
0.795463613,2.738491804,-0.170638781,0.278737072,,,
-3.952488396,-5.163345363,-0.980543863,-0.587358925,,,
-2.408041257,-2.991142034,-0.434307904,-0.369919338,,,
-0.375381675,-0.36858359,-0.827975314,-0.083224521,,,
0.825961217,2.499016878,-0.850329632,0.301979804,,,
-3.632356827,-3.805436757,-4.355840989,0.572985055,,,
-3.218769012,-5.571363264,-0.851437594,-0.440378915,,,
2.574376741,4.45204154,0.132535751,-0.400011868,,,
-0.702617,-1.587967539,-0.183197432,0.749672884,,,
-3.421240346,-5.093901522,-0.33252687,-0.529842806,,,
-2.212811245,-2.433199125,-1.578437915,-0.955239951,,,
-2.955505866,-3.041691076,-1.571462839,-0.995113021,,,
1.322895528,3.56705944,-0.799271665,-0.287236785,,,
-2.412456093,-3.722039456,-1.38671888,0.420344694,,,
-0.068885317,0.972092695,-1.786009018,0.625517452,,,
-2.267718261,-2.324758735,-1.818395176,0.421220589,,,
-2.795268229,-4.529928759,-0.16269363,-0.750758449,,,
-2.733217275,-4.294911812,-0.083761569,-0.670207906,,,
-0.022793291,1.047755517,-0.505421856,-0.627540473,,,
0.107117125,1.965683475,-1.226460067,-0.364750243,,,
1.073541245,2.131842624,-0.374589579,0.102213323,,,
-2.255409159,-2.491395016,-1.435669996,-0.001196053,,,
-1.400268681,-2.367780962,-1.281259766,-0.203205645,,,
-1.877324307,-1.485598,-1.754397787,0.680457151,,,
-1.673011028,-2.545629925,-0.565568689,0.347900464,,,
-1.873601085,-2.886022756,-0.40197828,0.05191198,,,
-1.556075967,-0.49978419,-2.975612574,0.288405442,,,
-0.129612348,0.612823364,-1.487271244,0.325964079,,,
1.095575179,2.448852493,-0.353190077,-0.298965923,,,
-2.701970913,-2.576334107,-1.148937889,-0.824626548,,,
2.074984548,4.779835108,-0.491828926,-0.080911634,,,
0.068085993,1.16156605,-0.508528865,0.257651509,,,
0.204457781,1.031544013,-1.166297255,0.22277427,,,
-1.983118189,-3.451917507,-1.693359637,-0.329081343,,,
-2.783619655,-4.002191271,-1.0273732,-0.884812312,,,
-5.681624598,-6.438656372,-4.673907302,-0.925669309,,,
2.630315495,3.943788993,0.241466411,0.740311595,,,
0.581189304,2.002132353,-0.483241861,0.69740621,,,
-4.054250632,-3.748070651,-3.752893897,-0.890566072,,,
-1.539767502,-1.716874463,-1.375362229,-0.107461197,,,
-2.378725123,-3.949632957,-1.781338291,-0.400906492,,,
-1.377925445,-1.62066131,-1.022535193,-0.474060382,,,
0.411302048,1.142180554,-0.599584237,0.57625831,,,
-1.587244013,-1.13187793,-1.684275321,0.475337501,,,
0.854298807,1.402033346,-0.060513835,0.118410078,,,
-0.194374472,0.344883588,-0.550354109,0.695628017,,,
-1.730826737,-2.040464202,-1.211580188,0.520337888,,,
-1.503719153,-2.633192195,-1.52735096,-0.482135755,,,
-3.59173948,-2.700685412,-2.707531492,-0.250731424,,,
1.65486881,2.793221767,-0.372392475,0.857192246,,,
-1.055423036,-2.75691119,0.14370265,0.957857625,,,
-3.232271712,-3.916581141,-3.017209419,-0.281607687,,,
-1.962727733,-3.564892569,0.638659901,-0.451892727,,,
-2.272971698,-3.305953285,-1.833273928,0.03748734,,,
-2.08290234,-1.959723403,-2.931276556,0.190694666,,,
-1.17497079,0.217001718,-1.575057452,-0.184481132,,,
0.092481493,1.636533268,-0.961735768,0.072783881,,,
-1.73134959,-1.765376755,-1.119920837,0.147210615,,,
-4.248695429,-4.709595473,-2.999779788,-0.7248101,,,
-1.141483917,-3.049025153,-0.202564125,0.155091989,,,
-0.223486926,-0.832932654,-0.481843226,0.823619378,,,
-3.817005651,-2.973168826,-3.488007057,-0.278614557,,,
-1.506686354,-2.363810628,-1.960611863,0.659785739,,,
-3.175871971,-4.514267745,-0.948876284,-0.502416926,,,
-2.914576318,-3.629480744,-2.055366977,-0.290600627,,,
-2.628252869,-4.271034942,-0.316049887,-0.321617909,,,
-1.874708658,-4.009459914,-0.691080803,0.921603571,,,
0.117040355,0.997669452,-1.24057758,0.493070299,,,
-2.652974891,-2.7102942,-2.185157728,0.212478249,,,
-0.538117753,0.551425601,-1.47855185,0.691181382,,,
-2.862675298,-2.449605273,-3.12462971,0.821842739,,,
2.399331995,3.964424272,-0.222236141,0.992517795,,,
1.056143272,2.485615818,0.388856088,-0.013883341,,,
1.128521484,1.638596797,0.026583526,0.63756016,,,
-0.977959546,-1.589559047,-1.736629523,0.843768861,,,
-4.465314693,-3.532592756,-3.772048911,-0.908496506,,,
1.438873597,4.050936969,-0.161528195,0.244326622,,,
-0.506785824,1.519975649,-1.537329885,0.33830463,,,
3.71125628,5.628345695,0.445297985,0.90146312,,,
-0.603723959,0.504889973,-2.07487613,0.762972122,,,
-2.493855477,-2.928656243,-1.311863734,0.483793623,,,
-1.313574406,-3.193316793,0.145410963,0.153366234,,,
1.352441187,4.032484377,-0.614809373,-0.620130314,,,
-1.581211421,-2.74544698,-0.292141208,-0.290332266,,,
-0.311179623,-1.552614257,-0.999099597,0.664913808,,,
-1.336149696,-1.853153535,-1.039269476,0.382671209,,,
-0.309137048,-2.236848733,0.214063386,0.233141677,,,
-1.925090428,-3.700120604,-1.318656217,-0.114165577,,,
-1.173377093,-2.244106563,-0.844183479,0.744111232,,,
-1.893438855,-3.476622115,-0.33310783,-0.494708255,,,
-1.949609203,-2.466914529,0.220191139,-0.198044399,,,
1.083428809,1.786230983,-0.859598996,0.626444013,,,
0.946553673,2.552669596,-1.057016385,-0.060891499,,,
-0.862654108,0.270453484,-2.049851935,0.668416288,,,
-1.5223672,-0.053292514,-1.41959113,-0.594675982,,,
-1.032751609,-3.89429767,0.710350205,0.499839035,,,
-0.663602457,0.305830155,-0.983132774,-0.634753243,,,
-2.663152416,-5.043221798,-0.448251646,0.644417734,,,
-1.752613499,-3.234316635,-0.947060514,-0.221801968,,,
0.050590977,2.764413906,-0.952755014,-0.479098911,,,
-1.371161367,-2.244347863,-2.668646853,0.488162087,,,
1.334645723,3.202314897,-0.503363388,0.119393738,,,
-1.275144024,-2.763225522,-0.110324369,0.716170589,,,
-1.209021128,-1.461133329,-0.288427895,0.720399549,,,
1.634199417,3.7957372,0.066787277,0.047535284,,,
0.367441899,2.214939646,-0.585297263,0.044473719,,,
-1.927626862,-3.320761244,-0.6962578,-0.50539509,,,
2.465818552,3.674527911,0.481065538,0.903145875,,,
-0.868501823,0.426239294,-0.621971609,-0.789754396,,,
-0.278374646,-0.115581824,-0.368276482,-0.593415668,,,
-3.053230559,-4.446803496,-0.492442793,-0.531788298,,,
2.725662426,5.442445421,-0.285466746,0.414435219,,,
-4.071932303,-4.596187782,-3.808158312,-0.144682641,,,
-2.306856046,-2.679845474,-0.812539585,-0.660213257,,,
1.886172727,3.047107861,-0.092417443,0.204561897,,,
-4.067496387,-3.696871786,-3.298111428,-0.512558264,,,
-0.882240021,0.029107398,-0.980949686,-0.604607376,,,
-0.529866972,0.58473061,0.056394564,-0.751709365,,,
-0.501862171,-2.482940185,0.616085536,0.8908973,,,
-3.30621274,-3.683491199,-2.356348691,-0.560023351,,,
-2.691546937,-3.636521185,-2.26380466,-0.16831625,,,
1.924048815,2.262515112,-0.058816999,-0.097538619,,,
-0.857312668,-3.291252849,0.392163762,0.737188637,,,
-1.188972635,-3.176247694,0.400414451,0.217385573,,,
-0.499560925,-0.268668437,-0.6480426,0.570700583,,,
-0.907638132,-0.725163794,-1.467829495,0.368353114,,,
-1.712448622,-2.435732559,-1.050382113,0.629582576,,,
-0.472411786,-1.715125744,0.507758188,-0.078543768,,,
-3.002403178,-3.049092027,-3.993290819,0.498101326,,,
-0.851972907,0.233743237,-0.710900524,-0.413229258,,,
-2.41027449,-1.551113959,-2.259523742,0.079979064,,,
-3.005098382,-5.27614366,0.299977704,-0.56827025,,,
-2.77144898,-5.473517793,0.075014111,-0.438020626,,,
-1.625262628,-3.308776221,0.287040599,-0.613744752,,,
0.503539814,2.105120516,-0.290284055,-0.443160628,,,
0.114146966,1.371148697,-1.068699444,0.239084035,,,
1.944373575,3.83272532,-0.503539619,0.639730168,,,
-0.597820422,1.096111411,-0.848968253,-0.408135928,,,
0.827783858,1.66847611,-0.045716965,-0.12931965,,,
3.945285789,5.881120078,0.725774163,0.713385856,,,
-0.848235193,-2.164104801,0.031741261,0.158990599,,,
1.045964277,2.420252175,-0.58347154,0.818508938,,,
3.643289779,4.589301493,0.445422023,0.734834773,,,
-0.21882355,-1.16801815,0.272581725,0.946825644,,,
-0.608523319,-0.655478677,-1.15378155,0.089962977,,,
1.548366099,2.604895783,-0.476014298,0.02526603,,,
-1.874026795,-2.683303421,-0.943426525,-0.425278788,,,
-0.576862027,-0.866096358,-1.513993462,0.686402137,,,
-1.831310774,-1.106092014,-2.976117999,0.062059696,,,
-1.153146968,-1.029861659,-1.681761858,0.170667434,,,
1.325697443,3.312977464,0.084845793,-0.888760508,,,
-1.571577245,-0.614754058,-1.35391614,0.134054419,,,
-0.993543462,-0.744349993,-1.844053474,0.304455262,,,
2.349614024,4.116199569,-0.72533833,0.503486225,,,
-1.707799165,-3.889879139,-0.329994282,-0.458130554,,,
-0.245508659,-0.249272768,-1.3544347,-0.42016274,,,
1.066229229,0.722330775,-0.287114313,0.893744071,,,
-1.408167657,-3.551078746,0.188094757,0.112471291,,,
-0.175864754,2.176740034,0.004097297,-0.949781766,,,
-0.689517317,-1.584814551,-0.87135437,0.82099413,,,
-0.110426805,1.272584146,-1.454189696,-0.193108658,,,
-0.442639422,-1.211831377,-0.235951331,0.592562489,,,
0.145199039,1.893380748,-0.02302235,-0.083397122,,,
-3.16078589,-5.330504707,-0.578293094,-0.014512097,,,
-0.489284673,-1.714710416,-0.456780346,0.595775151,,,
-2.505034047,-3.142760211,-0.480694206,-0.080349123,,,
-1.925193305,-4.235962645,-0.85432288,0.000804078,,,
1.567127974,2.416953501,-0.662118214,0.10756176,,,
-3.428777454,-4.637649458,-1.578360608,-0.848650589,,,
-1.194964542,-2.646268407,0.134331214,0.907572907,,,
2.753107886,4.585311013,0.820652834,0.356378582,,,
-0.200536116,0.511974218,0.065006633,-0.640165278,,,
1.41429599,3.963366134,-0.094117485,0.817858909,,,
-1.289077549,-0.338488185,-1.406585568,-0.435064221,,,
1.268614764,3.634026417,0.383024565,-0.098178914,,,
-3.961674552,-4.619756617,-3.381818903,-0.235869821,,,
-1.125564542,-0.75351097,-0.897787175,-0.853325181,,,
-1.631091387,-1.712257959,-1.375675728,0.477499311,,,
-2.175700759,-1.981766431,-1.251439658,-0.056156644,,,
-3.075909889,-3.318679248,-1.699576363,-0.448244177,,,
-3.29929641,-4.300730201,-2.146662285,-0.642751454,,,
-2.290120514,-2.286160039,-1.122861825,-0.277960296,,,
-0.462777932,-0.945894805,-0.910588305,0.924865118,,,
-1.490953024,-2.997246145,-0.782076134,0.007569303,,,
-0.676361219,-2.315580441,-0.471886882,0.63775333,,,
-2.420520989,-2.812500383,-2.916322778,-0.402877399,,,
-0.895775764,-0.967352519,-1.94363536,0.630423604,,,
-1.770961738,-2.874233256,-1.087588072,-0.879583746,,,
0.284572721,2.323486787,-0.287459174,-0.525797234,,,
2.809016231,5.555293192,0.278428272,0.034269287,,,
-4.84648058,-5.156692718,-3.662938244,-0.222197057,,,
-3.282805339,-3.114332172,-2.337833787,0.282493304,,,
-2.583649945,-2.461578435,-2.02634655,-0.18913373,,,
0.101235921,0.806434186,-0.905648006,-0.594250661,,,
-1.6237446,-2.648754733,-1.512661351,-0.026282221,,,
-3.847672826,-4.889549913,-2.030808315,-0.858525195,,,
-1.727056661,-2.345623422,-0.248708937,0.007951909,,,
-0.81393162,-2.718592215,-0.043354325,0.553913666,,,
2.566916808,4.148618326,0.879581038,0.521234784,,,
-1.05865654,-0.939948479,-1.861307059,0.168138263,,,
-1.321500123,-2.593202769,0.394985497,-0.681185669,,,
-0.988395602,-1.09521922,-1.596698325,-0.192966056,,,
-2.557175603,-3.065849127,-2.705898895,-0.441478236,,,
2.077187836,3.665722808,0.050216662,0.457522493,,,
-3.364650052,-4.348104832,-1.04530343,-0.908611324,,,
0.421234711,2.637201302,-0.369492734,0.058316389,,,
-1.850879043,-1.804059916,-0.981476731,-0.938431319,,,
-4.669654071,-5.248606419,-5.63091684,0.70119324,,,
-3.36983191,-3.000522614,-2.302735997,-0.893557398,,,
-1.039274139,1.499080279,-1.048347197,-0.82399356,,,
-1.580461665,-3.757342729,-0.350696207,0.191653848,,,
-1.395889762,-1.316520476,-2.377464862,0.852234781,,,
-1.879005492,-3.294163709,-1.593899997,-0.490967456,,,
-3.853126438,-3.200576487,-4.041009884,-0.502709663,,,
-2.601118582,-2.736180701,-0.470432109,-0.992508029,,,
-1.102265312,-2.372151838,-0.158023272,0.410584585,,,
-0.099108486,0.796219278,-0.552477766,-0.139930729,,,
-0.299766025,-0.58842216,-1.749031462,0.488898026,,,
-1.541340088,-3.634049394,-0.078840584,-0.332330568,,,
-1.229471597,-1.584477044,-1.094350775,-0.702351566,,,
-1.049552516,-1.43607121,-1.101209875,0.672450014,,,
-3.081611966,-5.538836438,0.131006266,-0.611844439,,,
-0.35353472,-2.120798534,0.552478074,0.125427532,,,
-3.334696159,-3.489051195,-4.273531535,0.483665393,,,
-0.917050886,-2.155455274,0.415664255,0.764285915,,,
-0.178686729,-1.044680612,-0.488107148,0.936496147,,,
1.253882457,2.571957058,0.307460381,0.205674368,,,
-1.62575405,-2.990621151,-0.323807252,0.983695278,,,
-1.493607319,-2.518268617,-0.231439767,0.668729128,,,
-3.494690511,-5.120353807,-1.506307767,-0.878438928,,,
-2.059475887,-4.230132334,0.105226197,0.048774568,,,
-1.140910058,1.1800363,-1.12882975,-0.727387742,,,
2.806156642,3.52853034,0.503519741,-0.098938153,,,
-0.747763286,-0.24353974,-1.896567061,-0.271843377,,,
-2.279067627,-3.820680516,-0.156877072,-0.509133506,,,
1.496943535,2.613399901,-1.083348805,0.978398071,,,
0.686139619,1.900305301,-0.837171049,0.602562876,,,
-0.556307669,0.833278755,-0.574943521,0.439086907,,,
-2.594803177,-3.426484972,-0.189840274,0.104027553,,,
